driverId,points,position,positionText,wins
stroll,5.0,18,18,0
albon,4.0,19,19,0
de_vries,2.0,20,20,0
latifi,0.0,21,21,0
hulkenberg,0.0,22,22,0
max_verstappen,341.0,1,1,11
leclerc,237.0,2,2,3
perez,235.0,3,3,2
russell,203.0,4,4,0
sainz,202.0,5,5,1
hamilton,170.0,6,6,0
norris,100.0,7,7,0
ocon,66.0,8,8,0
alonso,59.0,9,9,0
bottas,46.0,10,10,0
ricciardo,29.0,11,11,0
vettel,24.0,12,12,0
gasly,23.0,13,13,0
kevin_magnussen,22.0,14,14,0
stroll,13.0,15,15,0
mick_schumacher,12.0,16,16,0
tsunoda,11.0,17,17,0
zhou,6.0,18,18,0
albon,4.0,19,19,0
de_vries,2.0,20,20,0
latifi,0.0,21,21,0
hulkenberg,0.0,22,22,0
max_verstappen,366.0,1,1,12
perez,253.0,2,2,2
leclerc,252.0,3,3,3
russell,207.0,4,4,0
sainz,202.0,5,5,1
hamilton,180.0,6,6,0
norris,101.0,7,7,0
ocon,78.0,8,8,0
alonso,65.0,9,9,0
bottas,46.0,10,10,0
vettel,32.0,11,11,0
ricciardo,29.0,12,12,0
gasly,23.0,13,13,0
kevin_magnussen,22.0,14,14,0
stroll,13.0,15,15,0
mick_schumacher,12.0,16,16,0
tsunoda,11.0,17,17,0
zhou,6.0,18,18,0
albon,4.0,19,19,0
latifi,2.0,20,20,0
de_vries,2.0,21,21,0
hulkenberg,0.0,22,22,0
max_verstappen,391.0,1,1,13
leclerc,267.0,2,2,3
perez,265.0,3,3,2
russell,218.0,4,4,0
sainz,202.0,5,5,1
hamilton,198.0,6,6,0
norris,109.0,7,7,0
ocon,78.0,8,8,0
alonso,71.0,9,9,0
bottas,46.0,10,10,0
vettel,36.0,11,11,0
ricciardo,29.0,12,12,0
kevin_magnussen,24.0,13,13,0
gasly,23.0,14,14,0
stroll,13.0,15,15,0
mick_schumacher,12.0,16,16,0
tsunoda,12.0,17,17,0
zhou,6.0,18,18,0
albon,4.0,19,19,0
latifi,2.0,20,20,0
de_vries,2.0,21,21,0
hulkenberg,0.0,22,22,0
max_verstappen,416.0,1,1,14
perez,280.0,2,2,2
leclerc,275.0,3,3,3
russell,231.0,4,4,0
hamilton,216.0,5,5,0
sainz,212.0,6,6,1
norris,111.0,7,7,0
ocon,82.0,8,8,0
alonso,71.0,9,9,0
bottas,47.0,10,10,0
vettel,36.0,11,11,0
ricciardo,35.0,12,12,0
kevin_magnussen,24.0,13,13,0
gasly,23.0,14,14,0
stroll,13.0,15,15,0
mick_schumacher,12.0,16,16,0
tsunoda,12.0,17,17,0
zhou,6.0,18,18,0
albon,4.0,19,19,0
latifi,2.0,20,20,0
de_vries,2.0,21,21,0
hulkenberg,0.0,22,22,0
max_verstappen,429.0,1,1,14
leclerc,290.0,2,2,3
perez,290.0,3,3,2
russell,265.0,4,4,1
hamilton,240.0,5,5,0
sainz,234.0,6,6,1
norris,113.0,7,7,0
ocon,86.0,8,8,0
alonso,81.0,9,9,0
bottas,49.0,10,10,0
vettel,36.0,11,11,0
ricciardo,35.0,12,12,0
kevin_magnussen,25.0,13,13,0
gasly,23.0,14,14,0
stroll,14.0,15,15,0
mick_schumacher,12.0,16,16,0
tsunoda,12.0,17,17,0
zhou,6.0,18,18,0
albon,4.0,19,19,0
latifi,2.0,20,20,0
de_vries,2.0,21,21,0
hulkenberg,0.0,22,22,0
max_verstappen,454.0,1,1,15
leclerc,308.0,2,2,3
perez,305.0,3,3,2
russell,275.0,4,4,1
sainz,246.0,5,5,1
hamilton,240.0,6,6,0
norris,122.0,7,7,0
ocon,92.0,8,8,0
alonso,81.0,9,9,0
bottas,49.0,10,10,0
ricciardo,37.0,11,11,0
vettel,37.0,12,12,0
kevin_magnussen,25.0,13,13,0
gasly,23.0,14,14,0
stroll,18.0,15,15,0
mick_schumacher,12.0,16,16,0
tsunoda,12.0,17,17,0
zhou,6.0,18,18,0
albon,4.0,19,19,0
latifi,2.0,20,20,0
de_vries,2.0,21,21,0
hulkenberg,0.0,22,22,0
